0,1,2,3,4,5
1.06,1.0599999999999996,1.0600000000000003,1.0600000000000005,1.0599999999999998,1.06
1.06,1.0600000000000003,1.0600000000000005,1.06,1.0599999999999996,1.06
1.0557441461086279,1.0600000000000003,1.0600000000000003,1.0600000000000003,1.06,1.0599999999999998
1.0600000000000005,1.0600000000000005,1.0600000000000005,1.0599999999999998,1.0600000000000003,1.06
1.06,1.0600000000000005,1.0600000000000003,1.06,1.0599999999999998,1.0600000000000003
1.0600000000000003,1.0599999999999998,1.0599999999999998,1.06,1.06,1.06
1.0600000000000003,1.0600000000000003,1.0599999999999998,1.0600000000000003,1.06,1.0600000000000003
1.0600000000000003,1.06,1.06,1.06,1.06,1.06
1.0599999999999998,1.06,1.0600000000000005,1.0600000000000005,1.0600000000000003,1.06
1.06,1.0600000000000003,1.0600000000000003,1.06,1.0599999999999998,1.06
1.06,1.06,1.06,1.0599999999999998,1.0600000000000003,1.0600000000000003
1.06,1.06,1.06,1.0600000000000003,1.06,1.0600000000000005
1.0599999999999996,1.0600000000000005,1.0600000000000005,1.06,1.06,1.06
1.0599999999999998,1.06,1.0600000000000003,1.0599999999999998,1.0599999999999998,1.0599999999999998
1.0600000000000003,1.0599999999999998,1.0599999999999998,1.0600000000000003,1.0599999999999998,1.0600000000000003
1.0599999999999998,1.06,1.0600000000000005,1.06,1.0600000000000003,1.06
1.0599999999999996,1.0599999999999998,1.0599999999999998,1.0600000000000003,1.06,1.06
1.0599999999999996,1.06,1.06,1.06,1.0600000000000003,1.06
1.0599999999999998,1.0600000000000003,1.0599999999999998,1.0599999999999998,1.0600000000000005,1.0600000000000003
1.06,1.0600000000000003,1.0600000000000005,1.0599999999999998,1.06,1.06
1.06,1.06,1.0600000000000005,1.06,1.06,1.0599999999999998
1.06,1.06,1.06,1.0599999999999998,1.0600000000000003,1.0599999999999998
1.06,1.0599999999999998,1.06,1.0599999999999998,1.0599999999999998,1.0599999999999996
1.06,1.06,1.0599999999999998,1.0600000000000005,1.0600000000000003,1.06
