0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1.8413106296589752,1.4131281128119517,0.9863329092524303,0.270389761719599,0.3290421387473679,0.05902140051948463,0.20019121693741465,0.7781461898700257,0.05448508657266997,0.10762865353516549,0.08701524750648917,0.17368366571833238,0.3184299774053392,0.6668318489992423,1.937203332841074,0.9136705495755743,1.0450919319514362,0.16777642799016193,0.16206256333017663,0.5069746716158386,0.21249018175423673,0.2752994337014589,0.1376931420504878,0.6504585228980405,0.7169258733337014,0.8043071432445126,0.037215077567446166,0.01147335099472967,0.024050293793437316,0.15695017790027288,0.0985395018919902,0.044878669120035734,0.17224486047770293,0.20507225826184122,0.06648196494236339,0.03918444814724918,0.028967558118311226,0.04940828414254951,0.09425779432599304,0.1553306273744393,0.1737471898015867,0.19863648696908856,0.024683105373086132,0.03573267854189,0.18068433542873966,0.0978240536264208,0.12059193048951855,0.32463510334277457,0.44408887008781084,0.13111303674085417,0.014996135527129657,0.09348998652786793,0.08357835983879362,0.18666389960843183,0.15812742072692,0.10557321013087977,0.12568341943146413,0.44053390768661316,0.06276109231468846,0.03264844707586755,0.022954086882789538,0.046322621692275315,0.13996785344686685
1.1461676079567935,1.1564369358529138,0.1957333568342718,0.09639793658422266,0.15620666254477608,0.08961391391225819,0.3022920280126235,2.602884432125732,0.6257765986938416,0.47716831072781174,0.5255871733662901,0.36271440577022085,0.5442239541495822,0.9081372718734548,1.8083761677794783,1.2779885486003864,1.524146989798142,0.777609139474872,0.15877797381197775,0.7325655758085166,0.39066148624342467,0.23190935422075587,1.6191005610191003,0.9288852529576965,0.9752444534072189,1.0093636468606604,0.07341021727483797,0.03940393019834106,0.018790137600746267,0.06834340694320928,0.07013605745654777,0.16960012388633453,0.29045106018258493,0.32733527745383145,0.1004213040479827,0.06620262199808752,0.02236840083766538,0.04805780014103886,0.0838483147637285,0.1290751871179108,0.15570732370157725,0.1844764410139626,0.028498594457125683,0.04242942310238638,0.05289042456099724,0.10249849850418093,0.13434175125063022,0.32137180517477054,0.4493419976817417,0.05750920565762214,0.017712282873296323,0.18021889469662422,0.06371128907188232,0.24086247862464835,0.21069707750310915,0.04912678543261562,0.09211901266841051,0.4519702679379599,0.0741628386696951,0.053801680713403285,0.04500432623068683,0.009867989461760604,0.0421450243456439
1.1713863776928999,1.3461295762706698,0.7668075272802525,0.1842753613717791,0.20875489396524918,0.12508135627872058,0.1463415644548619,0.9899995168678023,0.25262814608757583,0.16535821449563978,0.13743244567442792,0.061479740701056676,0.34260741639465103,0.746451625430527,1.8738677447440726,1.0289589707551254,1.085385965953809,0.4985211790462634,0.09533766140730494,0.5082366356717034,0.04824854553121791,0.07876227358276394,0.5091927442259342,0.6556998241305534,0.8284688480993211,0.9114730953817586,0.05735585115440523,0.01267171521310415,0.005598002032977893,0.1463344889090768,0.05361038850404169,0.09252433883608749,0.21085798040882098,0.2609371841300054,0.07981879574075318,0.04885050375385805,0.04217533448604263,0.03557553509637297,0.0750164767458781,0.13161339502253988,0.15784394395743495,0.17996060551344573,0.021339305565899865,0.035281531581230624,0.15027843726895201,0.09889112630542833,0.1251359708534337,0.3742650907636949,0.532990441708581,0.08198302142216496,0.0344192480823453,0.1249812314335853,0.10083278681621022,0.18200942756344654,0.1184772398139749,0.0827296687743919,0.11327435245980298,0.4674043371205955,0.06040752770230962,0.0320133879010288,0.026256898404943968,0.0434469965280865,0.09276947918360845
1.6473793269666834,1.3087165213094685,0.5182138303147489,0.09239475748175036,0.07122044712724548,0.1813105632289767,0.082267456012654,1.4982688398879864,0.30552601204849883,0.15936066556709866,0.17749352367439408,0.06775844459525598,0.46487391863702626,0.8171815489938425,1.9603834736435497,1.1255049069670602,1.2215779245092782,0.4700158314476424,0.04313524615342278,0.4370678352052882,0.06581228964769013,0.09429920244624525,0.7489921135639259,0.7610819887355983,0.9042827556243968,0.9303679195639052,0.0491529474013572,0.029885899323744927,0.00897776281477929,0.10303340000680525,0.04670410889218733,0.11992181222056045,0.24090467733182008,0.2904974436610535,0.08728625094682527,0.04792446347667014,0.030069966560357483,0.04602129130165085,0.09077218219967678,0.15753825329685256,0.1860404738708754,0.21445013717443862,0.02750700619224881,0.04206548947271954,0.09565584291332495,0.09602968648796241,0.12381565088584114,0.3714761246314827,0.45169746413217954,0.1773389961758208,0.017918387214281233,0.13446875366968405,0.116437498763651,0.18946213173948323,0.15517910688701664,0.04660993360499457,0.07712801718950536,0.4708029816424216,0.06668184259139996,0.06053872713866731,0.04491529825277702,0.033854979052241975,0.15975012615607295
0.9235705967467494,0.567545039976381,0.28086943960477495,0.05696753184496709,0.10422122491197391,0.05354643182746546,0.25643002374403395,1.170610469694569,0.19245551324478855,0.25265237121462797,0.05766076102950799,0.14194317157869593,0.07151551208171313,0.22588919668533702,0.8580400079996118,0.3800651218785931,0.610077932269414,0.2988772142566798,0.12449044316044232,0.5655353844621006,0.18050015089929264,0.03317596925493357,0.2388264488163849,0.15346821255618026,0.1729714807454547,0.3769022250072864,0.04412591096984194,0.024032170757494767,0.027586292222005572,0.0747936193835985,0.024465266764667606,0.1300845492342202,0.1845840907461705,0.24993971950001154,0.07906475634260605,0.04748458629846841,0.015480631711749338,0.045145303517093824,0.06756089725896511,0.11486223287839727,0.14087956253137868,0.16804581011935119,0.029553206859398388,0.03422722077961684,0.0922457608152312,0.10083691754859052,0.12697751584003492,0.2453400663140511,0.35589624769795486,0.19310455290663397,0.010370231501811497,0.05667349746529128,0.16143470097913876,0.18497703195468793,0.1288501880904292,0.0781896164559604,0.10672945860294406,0.35994637455208905,0.0778052890082256,0.0544114236845973,0.07073716359483329,0.049266624944799164,0.18713658803541766
1.6242108452104709,1.7273784317993943,0.957132709207061,0.2528478278435569,0.3173817695723143,0.2526905598934152,0.05657067997536869,0.6836422958661182,0.09514542719638193,0.1429879894061196,0.06349039569572414,0.21555324079619512,0.49727276505390305,0.8742041358887586,2.2493553912509614,1.1824223476470812,1.3442430007289532,0.4053477811524064,0.18093269149244387,0.2578171405620556,0.19831667831580144,0.3155193913007738,0.38948113296299985,0.7341355853110764,0.8865026925864615,1.0007111862766882,0.04570347252416293,0.02094614613651486,0.01695108802588787,0.162408241733271,0.07949402558341435,0.08618737655557226,0.1660819287359114,0.22529804962616162,0.1164591266561463,0.06460224272321814,0.025308433832536358,0.06064251707440868,0.09769496833939757,0.1746340571335981,0.19406187404352912,0.22419601947302314,0.03565964928938364,0.057747535568439146,0.16847242500645496,0.08599941269676847,0.12257221327098473,0.42049280021776525,0.49324395788493447,0.12390002432577972,0.04011384215493157,0.15598686741240725,0.12533953147119095,0.18299446660112048,0.13629133764226747,0.05131399398685306,0.10590110361992965,0.5006405482406568,0.06769508639598595,0.05683508121153571,0.02054799629423675,0.03677090259749051,0.10896582632128828
0.8661651196746102,0.47835824096271035,0.03157923817041198,0.1249442855905719,0.23542645936220366,0.36069751790294313,0.6332892127933937,2.3086747213125993,0.4667910673249411,0.5412949606332262,0.3337831419222199,0.4311182807772776,0.0992770052599832,0.23442462522326196,0.8168001680041599,0.576674278055535,0.6570375045527456,0.445773116497073,0.26075074106871843,1.0239190551754904,0.17501568618044364,0.3072517760820993,0.4963233860743835,0.143035403148851,0.30339940053907066,0.375476903708327,0.055295897430088975,0.028496716322061917,0.03371435623659804,0.07400276461380548,0.04798233533556904,0.20408982211868198,0.2822853299578924,0.3161429153468909,0.11659101583266365,0.06638654138925391,0.02271077986476428,0.05705867013027268,0.08480022771571599,0.16809347933036337,0.17294157697932402,0.19593818932400553,0.022980101594188885,0.039666397166237516,0.04709002131246743,0.11317194745719904,0.14024481823944082,0.2736155632247771,0.33110252346722435,0.1434630307422926,0.04342090355106028,0.11809471035336104,0.16491207893930854,0.25226627976443217,0.1856036593719566,0.09866103051323064,0.11607932158133781,0.36180331565934143,0.08475893780956903,0.04840212468127567,0.070806664715215,0.05081703587138566,0.13928244212076826
1.850250040282498,1.7655162683016323,1.1280414703984165,0.36617257587534685,0.44961253803431833,0.33016229907602224,0.1218244258134992,0.3213144801391836,0.09104240903527534,0.229601336522385,0.10537189852660243,0.29151205601601615,0.5668409598212282,0.9492618986656863,2.3683485351328826,1.1991435971498265,1.2645562363140472,0.38802094100101414,0.23825127067578392,0.1971141097853193,0.2781923066115459,0.39356593399600376,0.37118691304063384,0.878539082888285,1.0175945774213386,1.0601350061594021,0.0653891228588682,0.041550546077843045,0.02290314218098881,0.1845796304249188,0.11418318333047013,0.06839449864096755,0.16632694648386234,0.22936604009210493,0.11117205959045082,0.08095780533325889,0.038036278632210714,0.05243145777399561,0.08440831439086734,0.18340314393065546,0.2101919806847819,0.2505625693933596,0.040869139189600306,0.05290817889867464,0.17806299390455665,0.10021585185887803,0.14639265484644176,0.3812944663515697,0.4334809023231474,0.253795610899987,0.08092023448506824,0.14230197434222702,0.07280365860809765,0.20195525720443905,0.16491032860968832,0.11015015019069674,0.1516272345120095,0.5291279785073627,0.07473857873401876,0.05646074973447242,0.04942408304391449,0.04659816085538225,0.1934330043223884
1.133555818093709,0.6366824362030653,0.26514793648165236,0.049307731133349,0.11035065041488853,0.165926460071701,0.4221645568830812,1.9835315174922097,0.32584974838527847,0.34508990194252187,0.19624660522253695,0.22944367765806015,0.09686908073051535,0.4016156640443759,1.1239675302042824,0.6962720940775449,0.7017058690020561,0.4306569992385197,0.18640806560094358,0.7946162553485696,0.0779480078573285,0.11393224167527705,0.3297863224552968,0.2046145028673554,0.4585430076121829,0.560030581806488,0.0570040146292405,0.023577752585043486,0.002267291623498192,0.07829218790933043,0.009251342840420512,0.1758287525085001,0.23062745677959787,0.2913460747609157,0.09203802572982991,0.06416368197500946,0.026801709873738682,0.03788640985338334,0.07721336447272369,0.15209313927429507,0.17739591555154047,0.20134959100759062,0.03583532294764316,0.025366390229570945,0.08029213298394562,0.1261451762919227,0.14585158932697667,0.2792461027757554,0.3888002017616923,0.20708639964441955,0.018306987547728595,0.1022139961720568,0.1497837067327065,0.21328886320812981,0.18062144805446267,0.049092493588496926,0.08181960977317294,0.38869872370194036,0.09349534259276564,0.054266820897691546,0.05861572982894001,0.04063790439931308,0.18886859174764456
1.6386656351583022,1.8448000452456192,0.994421867935223,0.2988166933505303,0.38206247733995663,0.39668745373860353,0.18152388958685484,0.38612638822442485,0.10696380176155368,0.2593508545819631,0.14122399767672614,0.3343089786906174,0.5489402924749577,0.8873346848836566,2.342089353140447,1.1986753530873555,1.2889035425419268,0.4150799706596718,0.2251350901338536,0.1574415833391815,0.32479110554650525,0.43394510315057644,0.35617130232069094,0.7360576880686791,0.9332291574945417,0.990405777059246,0.07047790630113454,0.038818791391113064,0.021879851780478982,0.16608591409606122,0.10061539298854819,0.07112632266929435,0.13250750918354762,0.16567082183393791,0.06423028298367714,0.03131345240753008,0.03335574104772589,0.0466212850820335,0.07593130573577908,0.11160330438342939,0.15698416011762933,0.20148648554780685,0.044024811089886456,0.062268762743635374,0.16326472268830283,0.10280183938042424,0.1313249900276356,0.43549825680087706,0.48569034200799327,0.17550649638168714,0.052793751323119475,0.15602400613988732,0.16910579430844458,0.21043350304236247,0.1500742493475998,0.08729784703789076,0.13179510018086435,0.5234647026416606,0.0813709777574636,0.07387393303771232,0.06083669567831457,0.004897096341382522,0.12271286190100479
