0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1.04,1.06,1.0599999999999996,1.0581544579076254,1.0587566257732872,1.0600000000000003,1.0557475088078645,1.0600000000000005,1.0599999999999998,1.0563265560271236,1.0540587233055325,1.06,1.0571467507256482,1.0563405695653265,1.0537056531895497,1.0481934509836544,1.0447228850866028,1.0347183890125367,1.0120893213883235,1.0062074321319658,0.9578014895215727,0.9584180175780975,0.9573756502593044,0.9529800103044107,0.9807359407790545,0.9937731711220459,1.0002505225526073,1.0107708959981327,1.0205476214258362,0.9694028192882519,0.9609951861450335,0.9621819539211314,0.9615517225888544,0.9427352174038478,0.9435133272091362,0.9496725851723216,0.9530447972159372,0.9606350717719175,0.9528564487476747,0.9507926655464178,0.9930914984928535,0.9610845881593844,1.003891727688984,0.9700603636581234,1.0013623503222213,0.9605454103305568,0.9632204183925288,0.962365886308285,0.964119375565477,0.9679865441403339,0.9811337097551954,0.9992165980271707,0.9924320962314136,0.9942039371351628,1.0015426349633472,0.9484433655470804,0.946620920206819
1.04,1.06,1.0600000000000003,1.0603681653423795,1.057152026725005,1.0600000000000005,1.0522598963829888,1.06,1.0599999999999996,1.0530905425156238,1.050909741919429,1.06,1.0517686969858513,1.0489323303296714,1.0478863257654334,1.0417656809774516,1.031757009630785,1.0638181354838152,1.01711508393367,1.0007310514748444,0.9585496178704085,0.9570621082775972,0.9559402464476513,0.9437116527398489,0.9471956635479581,0.9811051580529239,0.9925837729717026,1.0054153690640808,1.0156780901293256,0.933636735524695,0.9260568691962349,0.9407714793370419,0.9400975635991028,0.9399268578441469,0.942132453007183,0.9477014410132163,0.950823485517982,0.9588525579438737,0.9502862808736035,0.9486813565363051,0.9939638157011439,0.9717605695318,1.0020841869371133,0.9683019900018517,0.9977035028398266,0.9544139676311928,0.9576809008274311,0.9579080477944301,0.9570460117258821,0.9635773386513979,0.9780104970881827,0.9743783839983465,0.9549876528565229,0.9690524454034538,0.9932139240458623,0.9498438541595959,0.9366639964304604
1.04,1.0557441461086279,1.0600000000000003,1.0580985863788859,1.0560851429636404,1.0600000000000003,1.0558727559731365,1.0600000000000003,1.06,1.0583918633244032,1.054072141521961,1.0599999999999998,1.0555647543374294,1.0540472933823681,1.050620856585305,1.0471479049299113,1.0362698763366307,1.036035413534133,1.0138537699326844,1.0097423393318503,0.9644856705170423,0.9641598144324635,0.9631898866814455,0.9576534615351484,0.9902775103548769,0.9968346807257024,1.0010971279594614,1.0112009502104078,1.0222233617760144,0.984887090137035,0.9705503642636149,0.9536664596821074,0.9520447304183399,0.9609677878066833,0.9634026748284157,0.9654699924648668,0.9659600464142185,0.9659786120338367,0.9658321369195326,0.9667018244977111,1.0001734101913622,0.9770874090550826,1.00624097538423,0.9741724922064671,1.0020492299843284,0.9611322232244558,0.965459763890797,0.9660860910701796,0.9704360377008756,0.9734249348401263,0.9830311886303416,0.9972520408334051,0.9880371922596304,0.9895011324193119,1.001863279215232,0.9642781931865515,0.9584878543590408
1.04,1.0600000000000005,1.0600000000000005,1.0589136197846911,1.060533469933764,1.0600000000000005,1.0571279683599952,1.0599999999999998,1.0600000000000003,1.053906448053069,1.0538530551117176,1.06,1.0532419955042331,1.0496319858158,1.0502621838238144,1.0413836479994176,1.0322793252155769,1.0366975934497888,1.0103377952220516,0.9988520197354716,0.9550482001820934,0.954050538037573,0.9533621714517547,0.954533142204406,0.9939610592977582,0.9938599085583716,1.0048680700271448,1.0164065678075405,1.0250385619798326,0.9880281588240403,0.9744842180656085,0.9655490029137421,0.9648205884663011,0.9492837952896348,0.9501794064439285,0.9532471694150986,0.9541891337733928,0.9551365629914133,0.9540809380430393,0.9547920524859821,1.0046719622735876,0.9847869056133797,1.0088220556067393,0.9673961962949313,0.999002507398002,0.9496649410114514,0.9461397772916884,0.9491145239955582,0.9501760415079358,0.9486248554030958,0.9778667698080465,0.9998328644712581,0.9877024731100942,0.9922074142107616,1.0023821798756047,0.9607881955424372,0.9520637248982663
1.04,1.06,1.0600000000000005,1.0598450565586022,1.057962522297653,1.0600000000000003,1.057303454594899,1.06,1.0599999999999998,1.0543726077225821,1.052345638840469,1.0600000000000003,1.053642345773955,1.0510403559764028,1.051219883363747,1.0507310545129114,1.0386364385457991,1.0562220624910796,1.025864953718082,1.013598093851793,0.9545131386277629,0.9530998334590006,0.9522817457288745,0.9582927667193933,0.9951824448704075,0.997477925571754,1.0085561068935291,1.0169378291834628,1.024482181796641,0.9820698584080717,0.9595031479337166,0.9491311032707012,0.9482168235385672,0.9468693725084874,0.9478629917338655,0.950395861922504,0.9513773290942464,0.9543478871114514,0.9506810440665943,0.9514175176981824,0.9908886676550193,0.9678971654056053,1.0037646800270787,0.9645902960847582,0.9957138916581615,0.9512003951554773,0.9498693212700341,0.9512374860530473,0.9524502193138027,0.9511958068380585,0.977971431825955,1.0044253426179126,1.0015641225288494,0.9994740364047962,1.0008456999398123,0.946968420293564,0.9326037995841274
1.04,1.0600000000000003,1.0599999999999998,1.0571232594469153,1.0556180630823235,1.0599999999999998,1.0521390354629667,1.06,1.06,1.0517750263285428,1.0515244585038483,1.06,1.0500207680743605,1.0440360046627537,1.044683060622066,1.0389250278976216,1.0251398809634904,1.0292892745617712,1.0034839581511608,0.99370312400394,0.940018794878187,0.938378069685094,0.9370239504011268,0.9236318109882109,0.9032093548892434,0.9652280995645866,0.9873517649803826,1.000383265575567,1.0109156959312897,0.8778510035247377,0.8423815217730439,0.8585947427989062,0.8555399461144357,0.9132199896316813,0.9207356193748233,0.9289686852495966,0.9330164051293957,0.9406155894036582,0.9334483920019587,0.931049706164637,1.0021866493829668,0.9781101053366622,1.0045101197091892,0.9539168607979581,0.9907441018523101,0.9453873730961434,0.9420171977034649,0.942016668059488,0.9472311754997216,0.9466203085109746,0.9717979396671057,0.974405930770626,0.9607059688478504,0.9729591933559478,0.9956366708954535,0.9550005266180805,0.9502042499842588
1.04,1.0600000000000003,1.0600000000000003,1.0604514876722053,1.0589748301211022,1.0599999999999998,1.055105696856987,1.0600000000000003,1.06,1.0495646077060123,1.049461770534548,1.0600000000000003,1.0509936405475837,1.046832299747593,1.0483194717235635,1.049319461731169,1.0406914904364906,1.05603902048867,1.0220159396815593,1.0079238924510727,0.9404511493261504,0.936499742744632,0.9351737087342578,0.9292069522984935,0.9335314393536457,0.9673509880628068,0.993125050369767,1.0088366223238108,1.0229965572505622,0.9080730133525126,0.8732295005486365,0.8927546699975389,0.8912831781655174,0.9104780598134908,0.9146111574637682,0.9229351454718505,0.9273276657712594,0.9380770035973806,0.9269760404567845,0.9245687680302954,0.982106445371284,0.9469107524393433,0.9993429698248949,0.9524669025866912,0.9886389461204211,0.9426340613043919,0.9360521243616826,0.9373226705837631,0.9435623596088997,0.9496597471079644,0.9713988655853045,1.0107202944959042,1.0087322259753324,0.9978359494148995,0.9987351251486477,0.9302187968093856,0.9152391795008533
1.04,1.0600000000000003,1.06,1.060471392899651,1.0552070682741115,1.06,1.0565322781985615,1.06,1.06,1.049840284600232,1.0478778089577876,1.06,1.0499698183064852,1.0453587143610208,1.0461744626492864,1.0405298176924722,1.0297862253546441,1.0562994711606957,1.0169548794245404,0.9979320855169549,0.9409124400638489,0.937797362626847,0.9362866158611209,0.9314678071422154,0.9321014583163791,0.974031119377394,0.9941822161356738,1.0089128645522776,1.022201205723443,0.9075080360400908,0.8629099646184198,0.8589192850292731,0.8561882663410195,0.8980376396226676,0.9038151326005646,0.9144522315501449,0.9213402105834715,0.9399621658291509,0.9204512906009213,0.9151213390604243,0.9718467299002858,0.9438885846742828,0.9946760920138217,0.9522560191845517,0.9914246928822567,0.9466930442681448,0.944590289239841,0.9433512777986409,0.9494500945746238,0.9535582625621225,0.9705547567668696,1.0102401684667306,1.0096556522675202,1.0013137249911028,1.0018935586229476,0.9208927648449762,0.9063712305891892
1.04,1.0599999999999998,1.06,1.0594467309317914,1.055680137091622,1.0600000000000005,1.0559613162028914,1.0600000000000005,1.0600000000000003,1.0522384237262261,1.0525042162388474,1.06,1.056237603324379,1.0551445074226553,1.053305222464676,1.047668110128152,1.036242608092599,1.0524530102654486,1.0160000018895716,1.0052888738943848,0.9626411231440368,0.9625798510897416,0.9621459069173314,0.9636598340310605,1.014158589687917,1.0011972928792454,1.0093674303505336,1.0163410748856152,1.0234644967872932,1.0023410671804451,0.9739580010473764,0.9667004672689521,0.9661686806176849,0.9561545847174282,0.9567835605059642,0.9581376823338724,0.9591243512609078,0.9634121294226692,0.957824161807009,0.9582044909946718,0.98904775295411,0.9546028949227787,1.0015048560127515,0.972094453788937,1.0008700046085695,0.9577698391367401,0.9593925148325619,0.960442193238671,0.9606249254559892,0.9557435100736887,0.9746200074143104,0.9877906095853095,0.9709147530576311,0.9812240332995565,0.9960301636882917,0.9349739436559927,0.9215783761985553
1.04,1.06,1.0600000000000003,1.059703528332937,1.0562744911330004,1.0600000000000003,1.054965149953312,1.06,1.0599999999999998,1.045658176168081,1.0472571089062648,1.06,1.0451582067123626,1.0378576096059795,1.042527687414212,1.0400299062894138,1.0408774614283482,1.046783709598408,1.0014555530578433,0.9820146127823081,0.9272665994921195,0.9242725239341454,0.9236602388312537,0.9341868212265193,0.9498703184292719,0.9769499332475904,0.9978788903300178,1.0099567436823609,1.0187391528605227,0.94589737606731,0.935830388921836,0.9164099354787182,0.9143571935204579,0.9086402300558803,0.909675598705634,0.9146769345908332,0.9174382786374141,0.9247227093200816,0.9168497304989176,0.9157457414301791,0.9862867607137861,0.963454141061068,0.9981021271147985,0.9404909687635473,0.9841318009574731,0.9336889139002845,0.9231706881882374,0.9235518743544227,0.9246407749161025,0.9201569616168606,0.9617524024996151,0.994247135362027,0.9855687530949382,0.9861391467780978,1.0003766920186283,0.9332632628402665,0.9149650565210101
