name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.0011496006425897043,0.0,,0.9632781713215343,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.024179791955612262,0.0,,0.9739894827305725,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.00607600000000004,0.0,,0.980711111111111,0.0,0.315,1.0,True,,3.0,7.0
,5,0.01458818561515992,0.0,,0.9572792293924227,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.005500015559603708,0.0,,0.9506924013569469,0.0,1.305,1.0,True,,5.0,29.0
,9,-0.0004769315173270283,0.0,,0.9715785430880541,0.0,0.7155,1.0,True,,6.0,9.0
,10,-0.00043746804724367934,0.0,,0.9861466596520195,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.0006294135020746792,0.0,,0.98180731950652,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0005742828373263079,0.0,,0.9955503148576186,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.0018568840140446297,0.0,,0.9705141783053104,0.0,0.63854,1.0,True,,10.0,14.0
