0,1,2,3,4
37.55906974060618,49.07343688030053,21.941964214656775,24.411974327607545,21.85825991889911
19.36861378047479,4.25352308751078,44.42775894410436,5.107502269142464,7.813785022497548
11.430063830346455,40.59720957787122,10.575361267651123,4.642353286240134,16.283158260858784
1.5615967058546598,3.4408204286827893,28.89972145926196,3.136806193263978,11.8398971064103
4.670860382651778,14.73733224744866,9.77314730041221,1.3969687119809138,13.672331230824497
72.67071037778715,23.551285623186946,11.461082269614714,12.304431017837974,23.35724466083167
50.08052766603417,17.588980162945344,38.45164995163085,13.814575281145558,29.38538107918759
20.77852748723795,22.183309007588253,51.93035982306869,23.53811194195634,11.521916319357981
30.977302060455667,2.5410705845910044,15.57468632594689,0.2510208523432944,6.526034908217135
55.08321300820019,8.066939890269282,29.252557396124864,6.05008848286624,11.053031532210223
63.47655397580863,29.294786399232052,21.342969316182828,15.30258229778526,2.707068308067422
67.71038402143694,31.73536273666102,14.6827564408652,12.238128386729842,14.503622341272964
26.255804496783604,2.8109672783503847,21.931493731813564,15.244214006721867,39.78521776575738
63.233249460298815,23.241753586819502,10.590061569190393,20.294302899135708,35.99656033459339
14.118430031103575,28.455532051163253,40.52706536922276,2.9683911989685887,31.957316106110643
41.04082068431982,49.64350217052182,36.053675979593464,29.477837306312082,25.137114218612755
79.04602124877653,16.737747214487754,51.253600562265845,23.141809710193566,10.964653927603578
7.610010456773741,14.152809868313915,41.149258443780894,10.724877043065455,28.987254637222982
69.07824822106045,20.59355665853187,16.168931514886925,20.600123591082,15.535306919219316
17.963127401938515,13.048541500587197,53.360445674553695,9.120877712813197,33.91268322142722
68.44879687809986,33.82125394530768,43.177271336469474,6.563970790523749,8.482799538410761
6.240943744860532,21.63479860295176,43.929390372993225,14.912324175115945,34.3957206822839
74.22063180860307,2.9028635416543267,40.01071292703198,24.465384589105458,32.674514678043366
21.629410384730868,1.7995551569250257,53.05497364141578,28.578997959095524,31.55067920190216
