name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.014281662150677249,0.0,,0.9533871299992832,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0019746143162250518,0.0,,0.8375598409308329,0.0,0.09,1.0,True,,1.0,2.0
,3,0.0010134471636519017,0.0,,0.9956742636754217,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.00368290930569172,0.0,,0.9977201104097896,0.0,0.99,1.0,True,,3.0,22.0
,7,0.0034476782921701726,0.0,,0.9171955674181007,0.0,2.385,1.0,True,,4.0,30.0
,9,0.0019645501181483303,0.0,,0.982731333858437,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.0014479379262775163,0.0,,0.9143442676657776,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.01073982726931572,0.0,,0.9354951482471524,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.0038341576218605053,0.0,,0.9444714502800936,0.0,0.636,1.0,True,,8.0,8.0
,15,0.00862028999999999,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.004169002253349416,0.0,,0.9796561603287521,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.004006718516349771,0.0,,0.9946183256059884,0.0,0.192,1.0,True,,11.0,3.0
,18,0.004689364203407771,0.0,,0.970423820807834,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.0023937567038536164,0.0,,0.9832012242488564,0.0,0.128,1.0,True,,13.0,2.0
,20,0.013234901747341557,0.0,,0.9973191434377671,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.003375000000000003,0.0,,1.0,0.0,0.135,1.0,True,,15.0,3.0
,23,0.00743438174724579,0.0,,0.9060202768500893,0.0,0.512,1.0,True,,16.0,8.0
,25,0.003645000000000004,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,0.0030388456165790553,0.0,,0.9265149512953228,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.0032066146656870784,0.0,,0.9566241896318065,0.0,0.45,1.0,True,,19.0,10.0
