name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.00897459116849711,0.0,,0.9548581556656007,0.0,0.945,1.0,True,,0.0,21.0
,2,0.005390422482914159,0.0,,0.967454006971644,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0259,0.0,,0.8671333333333334,0.0,0.315,1.0,True,,3.0,7.0
,5,0.002871960011326863,0.0,,0.9766541895312493,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.008414428444554048,0.0,,0.9715060605858934,0.0,1.305,1.0,True,,5.0,29.0
,9,0.00018133860560473614,0.0,,0.9662961097386671,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0014564429711342707,0.0,,0.979296323354544,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.0006387601885188068,0.0,,0.9849481231086217,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0008480297642153231,0.0,,0.995540037957024,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.00014271057628752887,0.0,,0.9740803152269275,0.0,0.63854,1.0,True,,10.0,14.0
