name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.02638971936106682,0.0,,0.8612912900806395,0.0,0.945,1.0,True,,0.0,21.0
,2,0.010016073220043331,0.0,,0.9648915683957399,0.0,4.23,1.0,True,,1.0,94.0
,3,0.1739,0.0,,0.0,0.0,2.14367,1.0,False,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,-0.0004225723639741663,0.0,,0.9809545766064858,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.0018804755781350324,0.0,,0.9640092162765895,0.0,1.305,1.0,True,,5.0,29.0
,9,0.010224160274863246,0.0,,0.9007575586029919,0.0,0.7155,1.0,True,,6.0,9.0
,10,8.246174273062595e-05,0.0,,0.9831006508413528,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.0022183972932293926,0.0,,0.9771092346135299,0.0,0.477,1.0,True,,8.0,6.0
,12,-0.000628266629429261,0.0,,0.9975543235547043,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.004914156891320597,0.0,,0.9595232659509647,0.0,0.63854,1.0,True,,10.0,14.0
