name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.003988143112674633,0.0,,0.9638678864746189,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.00167383320059733,0.0,,0.9673695433362195,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.0026017750733555584,0.0,,0.9744376360798567,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.0023929746124389945,0.0,,0.9594851105632259,0.0,1.305,1.0,True,,5.0,29.0
,9,-0.0012163624263551859,0.0,,0.9705489184013756,0.0,0.7155,1.0,True,,6.0,9.0
,10,9.572037015694729e-05,0.0,,0.9868852937783434,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.010091585558652878,0.0,,0.8603571795780498,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0024437521640150728,0.0,,0.9935130896252611,0.0,0.59293,1.0,True,,9.0,13.0
,13,-7.709648085388321e-05,0.0,,0.9698207567299492,0.0,0.63854,1.0,True,,10.0,14.0
