name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.006266869401871197,0.0,,0.9600439363660851,0.0,0.945,1.0,True,,0.0,21.0
,2,0.20827586728334424,0.0,,0.8879707293218185,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0259,0.0,,0.7266666666666667,0.0,0.315,1.0,False,,3.0,7.0
,5,0.0019355641946803281,0.0,,0.9748967449369391,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.013333483481729691,0.0,,0.9798239222919151,0.0,1.305,1.0,True,,5.0,29.0
,9,0.008006387391686437,0.0,,0.9320717510245006,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0006777885043161517,0.0,,0.9739651907129658,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.008446639269590377,0.0,,0.9022136928166595,0.0,0.477,1.0,True,,8.0,6.0
,12,-0.00268553894260231,0.0,,0.9991502076768021,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.0005685572740947234,0.0,,0.9689715130265188,0.0,0.63854,1.0,True,,10.0,14.0
