0,1,2,3
30.30343900750506,66.66069755575901,83.31032035757244,25.753295914004028
102.03609761003429,77.77033964992718,84.0946331771368,54.061314925899126
86.93819182090438,2.848068070192944,7.8311834277056676,23.892741859924215
95.38974606732282,87.63748909123944,7.883426970140739,13.78085725323409
51.470795890377005,42.765329300931874,96.1605124265912,96.45226216122205
94.44717642619437,60.245111845911836,96.11456326703943,53.157858410928526
102.72494477780964,81.31416959505971,69.83288622912774,64.50102339022136
35.697822076555674,90.47461093549215,53.38869967217646,76.17350873239907
100.8927457301376,34.298807265437304,18.121992947777834,16.40176514779662
129.29325297969655,56.15490549545179,93.59697703002982,40.29753811699316
86.41522970366634,52.260787486141645,61.047514428830596,51.799064234652604
60.869647850953974,55.644439261090916,58.17049660325962,38.8962224733415
115.0867509589,50.72041647651857,77.08728013624645,86.18818676809842
76.74309479465215,46.08179192681161,2.0176317143324685,48.25864990177321
42.182328705574456,47.61567408814311,65.82095853320583,34.35189272013381
129.27341548040388,61.58033061290856,94.53619894129139,33.359369187191355
71.15956549080472,61.1610104244342,64.28448114422945,4.151028646606059
97.77509821040869,84.11109363772837,16.00284432017325,96.5445132211854
23.47659655867416,54.51551229260277,21.610360457923015,25.625505428721706
72.95305980242172,67.29719303741362,93.28797406958005,95.17750191801557
129.7937922197976,88.80092184201258,39.543100503764414,0.6860920072546572
35.72984367634829,89.2403297863327,3.401184163843729,70.99165575535152
77.49128065074424,53.115585901448924,51.59668671769643,63.30016088791089
76.05962422898001,15.189825768461896,64.46170652824226,85.31240952230151
