0,1,2,3,4
0.95,0.9500000000000001,0.9562969058752061,0.9500000000000001,1.01613269969821
0.9499999999999998,0.9499999999999998,0.9547992408275604,0.95,1.01169390194118
0.9500000000000001,0.95,0.9500000000000002,0.9499999999999997,1.0168346729129554
0.95,0.9500000000000001,0.955772118270397,0.9499999999999998,1.0157167337834834
0.9499999999999998,0.9500000000000003,0.9512871116399764,0.9499999999999998,1.014978550747037
0.9500000000000001,0.9500000000000001,0.9552998259663581,0.9499999999999998,1.0102042298763987
0.95,0.9500000000000001,0.95,0.95,1.016155894100666
0.9500000000000001,0.95,0.9549580991268157,0.9500000000000001,1.016516412049532
0.95,0.9499999999999998,0.9537177965044975,0.95,1.014757704362273
0.95,0.9499999999999998,0.9500000000000001,0.95,1.012405299767852
0.95,0.95,0.9569560319185259,0.9500000000000001,1.0229430605657397
0.9500000000000001,0.9500000000000002,0.9523259043693544,0.9499999999999997,1.014396891370416
0.9500000000000002,0.9500000000000001,0.95,0.9500000000000001,1.0180290343239904
0.95,0.9500000000000001,0.95,0.9500000000000002,1.0092723645269872
0.9500000000000003,0.9500000000000001,0.9500000000000002,0.9500000000000003,1.0146044362336393
0.9499999999999998,0.95,0.9499999999999998,0.9500000000000002,1.008313724026084
0.9500000000000003,0.9500000000000001,0.95,0.9500000000000001,1.0154093123972414
0.9500000000000001,0.9500000000000001,0.95,0.95,1.010292297974229
0.95,0.9500000000000001,0.9520404949784279,0.95,1.0119929425418377
0.9500000000000003,0.95,0.9499999999999996,0.9499999999999997,1.013275656476617
0.9500000000000002,0.95,0.9500000000000001,0.9499999999999998,1.016123662889004
0.9499999999999998,0.9499999999999998,0.9513777658343315,0.9499999999999997,1.014302247390151
0.9500000000000001,0.95,0.9500447392463683,0.9500000000000001,1.0171349925920368
0.9500000000000001,0.9499999999999997,0.9499999999999998,0.95,1.0099912926554677
